번호,개방서비스명,인허가일자,상세영업상태명,폐업일자,사업장명,업태구분명,업종구분
3941,즉석판매제조가공업,2023-09-07,폐업,2024-05-23,패뷸러스(Fabulous),즉석판매제조가공업,기타
3942,즉석판매제조가공업,2023-09-04,폐업,2025-03-07,주식회사 푸디니즈,즉석판매제조가공업,기타
3945,즉석판매제조가공업,2023-09-01,폐업,2024-12-31,다함께 찬찬찬,즉석판매제조가공업,기타
3946,즉석판매제조가공업,2023-08-30,영업,,달콤한생각,즉석판매제조가공업,기타
3950,즉석판매제조가공업,2023-08-25,영업,,뜰안채,즉석판매제조가공업,기타
3951,즉석판매제조가공업,2023-08-25,폐업,2023-08-31,남도김치생산자협동조합,즉석판매제조가공업,기타
3952,즉석판매제조가공업,2023-08-25,폐업,2023-09-25,베이커리 라누,즉석판매제조가공업,기타
3954,즉석판매제조가공업,2023-08-22,영업,,세연콩국,즉석판매제조가공업,기타
3956,즉석판매제조가공업,2023-08-18,폐업,2024-03-18,(주)로로컴퍼니,즉석판매제조가공업,기타
3957,즉석판매제조가공업,2023-08-17,영업,,우아미,즉석판매제조가공업,기타
3961,즉석판매제조가공업,2023-08-10,폐업,2024-04-29,깃든정수제청,즉석판매제조가공업,기타
3962,즉석판매제조가공업,2023-08-08,영업,,소울트 베이커리 스탠드,즉석판매제조가공업,기타
3963,즉석판매제조가공업,2023-08-07,영업,,탱고초밥,즉석판매제조가공업,기타
3969,즉석판매제조가공업,2023-07-27,영업,,무시무시,즉석판매제조가공업,기타
3971,즉석판매제조가공업,2023-07-25,영업,,해밍턴부대찌개,즉석판매제조가공업,기타
3972,즉석판매제조가공업,2023-07-24,폐업,2024-02-01,반월당방앗간,즉석판매제조가공업,기타
3975,즉석판매제조가공업,2023-07-21,폐업,2023-07-26,진삼영농조합,즉석판매제조가공업,기타
3976,즉석판매제조가공업,2023-07-20,영업,,티미드(Teamid),즉석판매제조가공업,기타
3977,즉석판매제조가공업,2023-07-20,폐업,2023-08-30,베리국,즉석판매제조가공업,기타
3978,즉석판매제조가공업,2023-07-20,폐업,2023-11-06,해오름에프앤비,즉석판매제조가공업,기타
3979,즉석판매제조가공업,2023-07-19,폐업,2023-08-03,농업회사법인 밭 주식회사,즉석판매제조가공업,기타
3981,즉석판매제조가공업,2023-07-17,영업,,올 아워스(All Ours),즉석판매제조가공업,기타
3987,즉석판매제조가공업,2023-07-05,폐업,2023-07-13,미식동원,즉석판매제조가공업,기타
3991,즉석판매제조가공업,2023-06-29,영업,,가식,즉석판매제조가공업,기타
3993,즉석판매제조가공업,2023-06-27,영업,,티피랩,즉석판매제조가공업,기타
3994,즉석판매제조가공업,2023-06-27,폐업,2023-07-06,솜솜캔디,즉석판매제조가공업,기타
4005,즉석판매제조가공업,2023-06-09,폐업,2023-06-16,온맘,즉석판매제조가공업,기타
4006,즉석판매제조가공업,2023-06-08,폐업,2023-06-29,이든컴퍼니,즉석판매제조가공업,기타
4007,즉석판매제조가공업,2023-06-07,영업,,백홍식당,즉석판매제조가공업,기타
4017,즉석판매제조가공업,2023-05-25,폐업,2023-06-08,거창축협푸드종합센터 2호점,즉석판매제조가공업,기타
4020,즉석판매제조가공업,2023-05-12,영업,,백배집(baekbae.zip),즉석판매제조가공업,기타
4022,즉석판매제조가공업,2023-05-11,폐업,2023-05-18,스테드(sted),즉석판매제조가공업,기타
4023,즉석판매제조가공업,2023-05-09,폐업,2023-05-13,이웃(E;OOT),즉석판매제조가공업,기타
4026,즉석판매제조가공업,2023-05-08,폐업,2023-05-18,(주)미트벨리(탑마트-대구점 內),즉석판매제조가공업,기타
4027,즉석판매제조가공업,2023-05-04,폐업,2023-05-13,(주)미트벨리(탑마트-대구점 內),즉석판매제조가공업,기타
4028,즉석판매제조가공업,2023-05-03,영업,,커피 와리(COFFEE WARI),즉석판매제조가공업,기타
4030,즉석판매제조가공업,2023-05-03,폐업,2023-05-08,데얼오지(There ozi),즉석판매제조가공업,기타
4031,즉석판매제조가공업,2023-05-02,폐업,2023-05-08,스테드(sted),즉석판매제조가공업,기타
4033,즉석판매제조가공업,2023-04-26,영업,,나라케이크(Nara cake),즉석판매제조가공업,기타
4034,즉석판매제조가공업,2023-04-26,폐업,2023-05-22,(주)수라원에프앤비,즉석판매제조가공업,기타
4036,즉석판매제조가공업,2023-04-25,영업,,카네바시라,즉석판매제조가공업,기타
4037,즉석판매제조가공업,2023-04-25,폐업,2023-05-14,(주)연우에프에스,즉석판매제조가공업,기타
4038,즉석판매제조가공업,2023-04-24,폐업,2023-05-04,멜로우즈(Mellows),즉석판매제조가공업,기타
4041,즉석판매제조가공업,2023-04-21,폐업,2023-05-04,(주)제이피에프엔비,즉석판매제조가공업,기타
4042,즉석판매제조가공업,2023-04-20,영업,,워크 인 오지(WALK in OZI),즉석판매제조가공업,기타
4048,즉석판매제조가공업,2023-04-08,폐업,2023-04-16,맛푸드,즉석판매제조가공업,기타
4049,즉석판매제조가공업,2023-04-06,폐업,2023-09-01,시스터케이크,즉석판매제조가공업,기타
4054,즉석판매제조가공업,2023-04-03,폐업,2023-04-19,주식회사 신정,즉석판매제조가공업,기타
4057,즉석판매제조가공업,2023-03-24,폐업,2023-04-06,주식회사 아리랑에프앤비,즉석판매제조가공업,기타
4061,즉석판매제조가공업,2023-03-21,폐업,2023-04-21,홍가문조은삼,즉석판매제조가공업,기타
4064,즉석판매제조가공업,2023-03-20,폐업,2023-03-30,홍푸드,즉석판매제조가공업,기타
4065,즉석판매제조가공업,2023-03-17,영업,,팡팡오락사격장,즉석판매제조가공업,기타
4067,즉석판매제조가공업,2023-03-15,폐업,2023-04-06,주식회사 주경에프앤비,즉석판매제조가공업,기타
4068,즉석판매제조가공업,2023-03-13,영업,,얼데이그라인드,즉석판매제조가공업,기타
4072,즉석판매제조가공업,2023-03-08,폐업,2025-03-20,후르츠팡팡,즉석판매제조가공업,기타
4073,즉석판매제조가공업,2023-03-07,영업,,대양씨푸드,즉석판매제조가공업,기타
4074,즉석판매제조가공업,2023-03-07,폐업,2023-03-22,주식회사 선정,즉석판매제조가공업,기타
4075,즉석판매제조가공업,2023-03-07,폐업,2023-03-16,농업 회사 두레연 구품당,즉석판매제조가공업,기타
4076,즉석판매제조가공업,2023-03-03,영업,,디토르테,즉석판매제조가공업,기타
4079,즉석판매제조가공업,2023-02-28,폐업,2025-04-01,용철이떡갈비,즉석판매제조가공업,기타
4080,즉석판매제조가공업,2023-02-27,폐업,2024-11-08,만세에프앤비,즉석판매제조가공업,기타
4081,즉석판매제조가공업,2023-02-24,폐업,2025-05-27,카츠에진심인사람들,즉석판매제조가공업,기타
4083,즉석판매제조가공업,2023-02-23,폐업,2023-03-03,서천한산식품,즉석판매제조가공업,기타
4085,즉석판매제조가공업,2023-02-20,폐업,2023-02-25,잇푸드,즉석판매제조가공업,기타
4087,즉석판매제조가공업,2023-02-20,폐업,2023-12-28,원기커피,즉석판매제조가공업,기타
4088,즉석판매제조가공업,2023-02-16,영업,,앙금피다,즉석판매제조가공업,기타
4089,즉석판매제조가공업,2023-02-15,폐업,2023-02-19,(주)한성에프앤비,즉석판매제조가공업,기타
4090,즉석판매제조가공업,2023-02-14,폐업,2023-02-23,(주)미트벨리(대구백화점 프라점 內),즉석판매제조가공업,기타
4095,즉석판매제조가공업,2023-02-13,폐업,2024-04-30,리즌카페,즉석판매제조가공업,기타
4098,즉석판매제조가공업,2023-02-09,폐업,2024-12-24,주식회사 정인엘에프제조공장,즉석판매제조가공업,기타
4099,즉석판매제조가공업,2023-02-08,폐업,2024-12-31,룸커피,즉석판매제조가공업,기타
4101,즉석판매제조가공업,2023-02-02,폐업,2023-04-03,삼미네 찬방,즉석판매제조가공업,기타
4107,즉석판매제조가공업,2023-01-25,폐업,2023-11-06,면미소,즉석판매제조가공업,기타
4109,즉석판매제조가공업,2023-01-25,폐업,2025-04-01,조선청과,즉석판매제조가공업,기타
4110,즉석판매제조가공업,2023-01-25,폐업,2023-02-03,진영태건강,즉석판매제조가공업,기타
4113,즉석판매제조가공업,2023-01-19,폐업,2024-11-27,큐케이베이커리,즉석판매제조가공업,기타
4114,즉석판매제조가공업,2023-01-18,폐업,2024-11-29,부루잉,즉석판매제조가공업,기타
4116,즉석판매제조가공업,2023-01-11,영업,,이씨(ici),즉석판매제조가공업,기타
4117,즉석판매제조가공업,2023-01-10,영업,,소선샤브,즉석판매제조가공업,기타
4119,즉석판매제조가공업,2023-01-03,폐업,2023-02-05,(주)다니푸드,즉석판매제조가공업,기타
4120,즉석판매제조가공업,2023-01-02,폐업,2023-01-18,주식회사 신정,즉석판매제조가공업,기타
4122,즉석판매제조가공업,2022-12-28,폐업,2023-01-07,신한성식품,즉석판매제조가공업,기타
4126,즉석판매제조가공업,2022-12-14,폐업,2022-12-17,(주)진앤삼 생명공학연구소,즉석판매제조가공업,기타
4130,즉석판매제조가공업,2022-12-06,폐업,2022-12-30,1시간마트 대신점,즉석판매제조가공업,기타
4131,즉석판매제조가공업,2022-12-06,폐업,2022-12-30,에밀리키친,즉석판매제조가공업,기타
4132,즉석판매제조가공업,2022-12-02,폐업,2022-12-15,(주)미트벨리(대구백화점 프라점 內),즉석판매제조가공업,기타
4136,즉석판매제조가공업,2022-11-29,폐업,2022-12-06,에밀리키친,즉석판매제조가공업,기타
4137,즉석판매제조가공업,2022-11-25,폐업,2022-12-04,잇푸드,즉석판매제조가공업,기타
4142,즉석판매제조가공업,2022-11-19,폐업,2022-11-23,경상두부,즉석판매제조가공업,기타
4144,즉석판매제조가공업,2022-11-15,폐업,2022-11-24,(주)미트벨리 (대구백화점 프라자점 內),즉석판매제조가공업,기타
4145,즉석판매제조가공업,2022-11-11,영업,,설옥,즉석판매제조가공업,기타
4146,즉석판매제조가공업,2022-11-09,폐업,2022-12-09,언니가 숨겨놓은 과자상자,즉석판매제조가공업,기타
4150,즉석판매제조가공업,2022-11-03,영업,,호두가,즉석판매제조가공업,기타
4151,즉석판매제조가공업,2022-11-03,영업,,파운드마켓(poundmarket),즉석판매제조가공업,기타
4152,즉석판매제조가공업,2022-11-02,영업,,빠다롤뺑프랑스,즉석판매제조가공업,기타
4153,즉석판매제조가공업,2022-11-02,폐업,2022-11-17,요미조미(yummyjomi),즉석판매제조가공업,기타
4155,즉석판매제조가공업,2022-10-28,폐업,2023-04-21,카페하루,즉석판매제조가공업,기타
4159,즉석판매제조가공업,2022-10-26,폐업,2022-11-25,에밀리키친,즉석판매제조가공업,기타
4161,즉석판매제조가공업,2022-10-22,폐업,2022-11-17,농부짱,즉석판매제조가공업,기타
4164,즉석판매제조가공업,2022-10-12,폐업,2022-11-11,언니가 숨겨놓은 과자상자,즉석판매제조가공업,기타
4168,즉석판매제조가공업,2022-10-06,영업,,맘스찬&도시락,즉석판매제조가공업,기타
4170,즉석판매제조가공업,2022-10-05,영업,,기마니네 반찬가게,즉석판매제조가공업,기타
4171,즉석판매제조가공업,2022-10-04,영업,,빕커피(BIB coffee),즉석판매제조가공업,기타
4173,즉석판매제조가공업,2022-09-30,영업,,몬스터커피 남산점,즉석판매제조가공업,기타
4175,즉석판매제조가공업,2022-09-30,폐업,2022-10-28,고향특산,즉석판매제조가공업,기타
4178,즉석판매제조가공업,2022-09-28,영업,,음밀한양,즉석판매제조가공업,기타
4180,즉석판매제조가공업,2022-09-22,폐업,2022-10-22,퍼블릭스틱서비스,즉석판매제조가공업,기타
4181,즉석판매제조가공업,2022-09-22,폐업,2023-08-02,우리들맛집,즉석판매제조가공업,기타
4182,즉석판매제조가공업,2022-09-21,영업,,공평샤브칼국수앤냉면,즉석판매제조가공업,기타
4183,즉석판매제조가공업,2022-09-19,영업,,이정식당,즉석판매제조가공업,기타
4185,즉석판매제조가공업,2022-09-19,폐업,2023-10-12,벙글벙글찜갈비,즉석판매제조가공업,기타
4186,즉석판매제조가공업,2022-09-16,영업,,오늘도 빈대떡 방천시장점,즉석판매제조가공업,기타
4187,즉석판매제조가공업,2022-09-15,영업,,리버시즌스,즉석판매제조가공업,기타
4188,즉석판매제조가공업,2022-09-15,폐업,2024-09-12,화림보쌈김치,즉석판매제조가공업,기타
4195,즉석판매제조가공업,2022-08-26,폐업,2025-05-30,케케케베이크(kekeke bake),즉석판매제조가공업,기타
4197,즉석판매제조가공업,2022-08-19,폐업,2023-12-27,삼공족발,즉석판매제조가공업,기타
4200,즉석판매제조가공업,2022-08-18,폐업,2022-08-26,모시젓갈,즉석판매제조가공업,기타
4201,즉석판매제조가공업,2022-08-16,폐업,2023-09-12,잽 엔 헨리,즉석판매제조가공업,기타
4205,즉석판매제조가공업,2022-08-12,영업,,앙바이트,즉석판매제조가공업,기타
4208,즉석판매제조가공업,2022-08-09,폐업,2023-04-10,므므커피,즉석판매제조가공업,기타
4210,즉석판매제조가공업,2022-08-09,폐업,2024-12-30,차림,즉석판매제조가공업,기타
4212,즉석판매제조가공업,2022-08-08,폐업,2022-09-10,고향특산,즉석판매제조가공업,기타
4213,즉석판매제조가공업,2022-08-05,영업,,옛집,즉석판매제조가공업,기타
4214,즉석판매제조가공업,2022-08-03,폐업,2024-10-02,마이앤써이즈쿠키,즉석판매제조가공업,기타
4216,즉석판매제조가공업,2022-07-27,폐업,2025-02-17,요거트렌디,즉석판매제조가공업,기타
4217,즉석판매제조가공업,2022-07-26,폐업,2025-05-23,멘타와이,즉석판매제조가공업,기타
4219,즉석판매제조가공업,2022-07-25,폐업,2023-04-18,바움(BAUGM),즉석판매제조가공업,기타
4220,즉석판매제조가공업,2022-07-22,폐업,2024-10-02,나스커피로스터스(NAS Coffee Roasters),즉석판매제조가공업,기타
4224,즉석판매제조가공업,2022-07-18,영업,,신디푸드,즉석판매제조가공업,기타
4225,즉석판매제조가공업,2022-07-15,영업,,스테드(sted),즉석판매제조가공업,기타
4228,즉석판매제조가공업,2022-07-13,영업,,소담 탑마트대구점,즉석판매제조가공업,기타
4229,즉석판매제조가공업,2022-07-12,폐업,2023-09-05,이고(ego),즉석판매제조가공업,기타
4234,즉석판매제조가공업,2022-07-04,영업,,베네인,즉석판매제조가공업,기타
4235,즉석판매제조가공업,2022-07-04,영업,,모남희(mo nam hee),즉석판매제조가공업,기타
